Time in ms;Pos hand in x;Pos hand in z;
2.48;6.312566;-10.1829;
2.48;6.312566;-10.1829;
2.48;6.312566;-10.1829;
2.5;8.312692;-11.71044;
2.5;8.312692;-11.71044;
2.5;8.312692;-11.71044;
2.52;11.72685;-14.04924;
2.52;11.72685;-14.04924;
2.52;11.72685;-14.04924;
2.54;12.2035;-14.57125;
2.54;12.2035;-14.57125;
2.54;12.2035;-14.57125;
2.56;12.64006;-15.0357;
2.56;12.64006;-15.0357;
2.56;12.64006;-15.0357;
2.58;12.8011;-15.32617;
2.58;12.8011;-15.32617;
2.58;12.8011;-15.32617;
2.6;12.73564;-15.48717;
2.6;12.73564;-15.48717;
2.6;12.73564;-15.48717;
2.62;11.0784;-14.96842;
2.62;11.0784;-14.96842;
2.62;11.0784;-14.96842;
2.64;8.595374;-13.39806;
2.64;8.595374;-13.39806;
2.64;8.595374;-13.39806;
2.66;5.703565;-10.8152;
2.66;5.703565;-10.8152;
2.66;5.703565;-10.8152;
2.68;4.278618;-9.274582;
2.68;4.278618;-9.274582;
2.68;4.278618;-9.274582;
2.7;0.889192;-5.803541;
2.7;0.889192;-5.803541;
2.7;0.889192;-5.803541;
2.72;-6.275899;4.799407;
2.72;-6.275899;4.799407;
2.72;-6.275899;4.799407;
2.74;-8.184655;8.380467;
2.74;-8.184655;8.380467;
2.74;-8.184655;8.380467;
2.76;-12.25466;16.1288;
2.76;-12.25466;16.1288;
2.76;-12.25466;16.1288;
2.78;-16.11048;25.0442;
2.78;-16.11048;25.0442;
2.78;-16.11048;25.0442;
2.8;-19.41799;35.31945;
2.8;-19.41799;35.31945;
2.8;-19.41799;35.31945;
2.82;-24.4732;49.90004;
2.82;-24.4732;49.90004;
2.82;-24.4732;49.90004;
2.84;-27.80159;60.43948;
2.84;-27.80159;60.43948;
2.84;-27.80159;60.43948;
2.86;-30.58805;69.2543;
2.86;-30.58805;69.2543;
2.86;-30.58805;69.2543;
2.88;-32.05551;76.60326;
2.88;-32.05551;76.60326;
2.88;-32.05551;76.60326;
2.9;-33.6256;84.41171;
2.9;-33.6256;84.41171;
2.9;-33.6256;84.41171;
2.92;-35.86176;95.77484;
2.92;-35.86176;95.77484;
2.92;-35.86176;95.77484;
2.94;-36.34004;100.9979;
2.94;-36.34004;100.9979;
2.94;-36.34004;100.9979;
2.96;-36.70833;105.2451;
2.96;-36.70833;105.2451;
2.96;-36.70833;105.2451;
2.98;-33.98169;110.5467;
2.98;-33.98169;110.5467;
2.98;-33.98169;110.5467;
3;-30.13595;116.6132;
3;-30.13595;116.6132;
3;-30.13595;116.6132;
3.02;-25.10463;122.7361;
3.02;-25.10463;122.7361;
3.02;-25.10463;122.7361;
3.04;-22.14491;125.9323;
3.04;-22.14491;125.9323;
3.04;-22.14491;125.9323;
3.06;-20.21488;127.1402;
3.06;-20.21488;127.1402;
3.06;-20.21488;127.1402;
3.08;-16.542;127.9303;
3.08;-16.542;127.9303;
3.08;-16.542;127.9303;
3.1;-10.14172;131.3321;
3.1;-10.14172;131.3321;
3.1;-10.14172;131.3321;
3.12;-7.853349;133.1701;
3.12;-7.853349;133.1701;
3.12;-7.853349;133.1701;
3.14;-7.237182;134.6065;
3.14;-7.237182;134.6065;
3.14;-7.237182;134.6065;
3.16;-5.71527;135.335;
3.16;-5.71527;135.335;
3.16;-5.71527;135.335;
3.18;-3.137847;136.6323;
3.18;-3.137847;136.6323;
3.18;-3.137847;136.6323;
3.2;0.3386992;139.0808;
3.2;0.3386992;139.0808;
3.2;0.3386992;139.0808;
3.22;2.532154;141.1925;
3.22;2.532154;141.1925;
3.22;2.532154;141.1925;
3.24;3.44019;141.8251;
3.24;3.44019;141.8251;
3.24;3.44019;141.8251;
3.26;5.346394;142.0661;
3.26;5.346394;142.0661;
3.26;5.346394;142.0661;
3.28;6.16002;142.1504;
3.28;6.16002;142.1504;
3.28;6.16002;142.1504;
3.3;8.671924;142.1015;
3.3;8.671924;142.1015;
3.3;8.671924;142.1015;
3.32;9.590548;141.5599;
3.32;9.590548;141.5599;
3.32;9.590548;141.5599;
3.34;10.18923;140.8878;
3.34;10.18923;140.8878;
3.34;10.18923;140.8878;
3.36;11.30403;140.3396;
3.36;11.30403;140.3396;
3.36;11.30403;140.3396;
3.38;13.37412;138.9025;
3.38;13.37412;138.9025;
3.38;13.37412;138.9025;
3.4;15.30072;137.9003;
3.4;15.30072;137.9003;
3.4;15.30072;137.9003;
3.42;16.14956;137.2317;
3.42;16.14956;137.2317;
3.42;16.14956;137.2317;
3.44;16.4099;136.4439;
3.44;16.4099;136.4439;
3.44;16.4099;136.4439;
3.46;16.62713;135.7766;
3.46;16.62713;135.7766;
3.46;16.62713;135.7766;
3.48;16.76339;135.4633;
3.48;16.76339;135.4633;
3.48;16.76339;135.4633;
3.5;18.92754;134.6357;
3.5;18.92754;134.6357;
3.5;18.92754;134.6357;
3.52;19.26256;134.5344;
3.52;19.26256;134.5344;
3.52;19.26256;134.5344;
3.54;18.70626;134.867;
3.54;18.70626;134.867;
3.54;18.70626;134.867;
3.56;18.61501;134.8813;
3.56;18.61501;134.8813;
3.56;18.61501;134.8813;
3.58;18.23022;136.2621;
3.58;18.23022;136.2621;
3.58;18.23022;136.2621;
3.6;18.40782;137.8878;
3.6;18.40782;137.8878;
3.6;18.40782;137.8878;
3.62;18.5247;138.1357;
3.62;18.5247;138.1357;
3.62;18.5247;138.1357;
3.64;18.36165;138.0985;
3.64;18.36165;138.0985;
3.64;18.36165;138.0985;
3.66;18.22555;138.1428;
3.66;18.22555;138.1428;
3.66;18.22555;138.1428;
3.68;16.45532;139.7449;
3.68;16.45532;139.7449;
3.68;16.45532;139.7449;
3.7;16.65514;140.4277;
3.7;16.65514;140.4277;
3.7;16.65514;140.4277;
3.72;16.54609;141.2498;
3.72;16.54609;141.2498;
3.72;16.54609;141.2498;
3.74;17.36703;142.2235;
3.74;17.36703;142.2235;
3.74;17.36703;142.2235;
3.76;18.06407;143.7545;
3.76;18.06407;143.7545;
3.76;18.06407;143.7545;
3.78;19.77452;141.5741;
